filename,width,height,class,xmin,ymin,xmax,ymax,encoded_labels
levle0_518_jpg.rf.0a335bc34a1fe74cebb8284abd163914.jpg,374,416,dark spot,209,339,227,355,1
levle0_102_jpg.rf.0a1592c0131ff01fe0e01258e1834aa1.jpg,376,416,dark spot,266,229,289,249,1
ac1_jpg.rf.04bca01a92b14ff3ac0b9191df2e4df8.jpg,416,278,dark spot,304,198,322,215,1
ac1_jpg.rf.04bca01a92b14ff3ac0b9191df2e4df8.jpg,416,278,dark spot,213,197,231,211,1
ac1_jpg.rf.04bca01a92b14ff3ac0b9191df2e4df8.jpg,416,278,dark spot,343,178,368,203,1
levle1_569_jpg.rf.6b7dd390f125b1822ddfe381bb995fc9.jpg,374,416,dark spot,299,170,317,183,1
levle1_569_jpg.rf.6b7dd390f125b1822ddfe381bb995fc9.jpg,374,416,dark spot,263,201,285,215,1
levle1_569_jpg.rf.6b7dd390f125b1822ddfe381bb995fc9.jpg,374,416,dark spot,235,216,256,233,1
levle1_569_jpg.rf.6b7dd390f125b1822ddfe381bb995fc9.jpg,374,416,dark spot,262,236,280,251,1
levle1_494_jpg.rf.69b71024ee866720b4836817c3064655.jpg,374,416,dark spot,260,217,278,231,1
levle1_494_jpg.rf.69b71024ee866720b4836817c3064655.jpg,374,416,dark spot,256,282,270,295,1
levle1_187_jpg.rf.6ac6beee2ed55f4028988b22667e571c.jpg,374,416,dark spot,16,153,38,202,1
levle1_187_jpg.rf.6ac6beee2ed55f4028988b22667e571c.jpg,374,416,dark spot,47,248,69,267,1
levle1_187_jpg.rf.6ac6beee2ed55f4028988b22667e571c.jpg,374,416,dark spot,73,257,87,274,1
levle1_187_jpg.rf.6ac6beee2ed55f4028988b22667e571c.jpg,374,416,dark spot,38,265,61,291,1
levle1_187_jpg.rf.6ac6beee2ed55f4028988b22667e571c.jpg,374,416,dark spot,131,301,147,314,1
levle1_187_jpg.rf.6ac6beee2ed55f4028988b22667e571c.jpg,374,416,dark spot,153,55,165,67,1
levle1_469_jpg.rf.655ddb9120fdf36f076956ad24096725.jpg,376,416,dark spot,95,214,115,227,1
levle1_469_jpg.rf.655ddb9120fdf36f076956ad24096725.jpg,376,416,dark spot,101,248,127,277,1
levle1_603_jpg.rf.6a31f3ee08649f74beb95254948a2ea6.jpg,376,416,dark spot,148,373,161,389,1
levle0_52_jpg.rf.6575147dae640102c83a5d27e0f851ed.jpg,376,416,dark spot,266,195,274,203,1
levle0_52_jpg.rf.6575147dae640102c83a5d27e0f851ed.jpg,376,416,dark spot,239,339,256,353,1
levle0_52_jpg.rf.6575147dae640102c83a5d27e0f851ed.jpg,376,416,dark spot,316,349,326,360,1
levle0_52_jpg.rf.6575147dae640102c83a5d27e0f851ed.jpg,376,416,dark spot,252,396,262,403,1
levle1_557_jpg.rf.6b70b4579d945cf02c6bb958942d70ef.jpg,376,416,dark spot,34,280,53,295,1
levle1_30_jpg.rf.6d9278bddd31b1cce929dab3f97b0074.jpg,416,234,dark spot,175,44,207,72,1
levle1_30_jpg.rf.6d9278bddd31b1cce929dab3f97b0074.jpg,416,234,dark spot,223,62,247,83,1
levle1_30_jpg.rf.6d9278bddd31b1cce929dab3f97b0074.jpg,416,234,dark spot,157,69,189,96,1
levle1_30_jpg.rf.6d9278bddd31b1cce929dab3f97b0074.jpg,416,234,dark spot,189,97,215,115,1
levle1_30_jpg.rf.6d9278bddd31b1cce929dab3f97b0074.jpg,416,234,dark spot,173,118,203,144,1
01F3MMWWNTQHV3ZXDRAM5CDBA8_jpeg.rf.6cf10e0c9d4261c93f8f28fcd8befc59.jpg,416,314,dark spot,199,136,228,155,1
01F3MMWWNTQHV3ZXDRAM5CDBA8_jpeg.rf.6cf10e0c9d4261c93f8f28fcd8befc59.jpg,416,314,dark spot,219,183,247,207,1
levle1_569_jpg.rf.6b7dd390f125b1822ddfe381bb995fc9.jpg,374,416,dark spot,292,163,308,173,1
levle1_569_jpg.rf.6b7dd390f125b1822ddfe381bb995fc9.jpg,374,416,dark spot,250,158,273,176,1
levle0_441_jpg.rf.696982a093f386ec4a6ace3dca9011c5.jpg,374,416,dark spot,288,282,302,293,1
01F3MMWWNTQHV3ZXDRAM5CDBA8_jpeg.rf.69e9c05400ac647f82e1b437090d1816.jpg,416,316,dark spot,194,82,226,114,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,58,225,69,233,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,99,228,112,241,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,52,230,63,240,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,68,241,82,252,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,150,249,162,262,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,46,253,57,262,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,38,259,47,269,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,61,263,72,272,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,77,261,93,280,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,130,268,141,281,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,94,278,108,298,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,58,291,77,306,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,147,293,162,306,1
01F3MMWWNTQHV3ZXDRAM5CDBA8_jpeg.rf.6cf10e0c9d4261c93f8f28fcd8befc59.jpg,416,314,dark spot,116,212,137,230,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,76,297,92,310,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,70,305,84,318,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,102,320,114,330,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,112,333,125,348,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,112,361,124,371,1
levle1_337_jpg.rf.677b5f801184470a2855d6398b60cfab.jpg,376,416,dark spot,280,246,293,259,1
levle1_337_jpg.rf.677b5f801184470a2855d6398b60cfab.jpg,376,416,dark spot,311,275,331,294,1
levle1_337_jpg.rf.677b5f801184470a2855d6398b60cfab.jpg,376,416,dark spot,306,309,319,322,1
levle1_337_jpg.rf.677b5f801184470a2855d6398b60cfab.jpg,376,416,dark spot,246,342,260,355,1
levle1_337_jpg.rf.677b5f801184470a2855d6398b60cfab.jpg,376,416,dark spot,268,343,280,358,1
levle1_337_jpg.rf.677b5f801184470a2855d6398b60cfab.jpg,376,416,dark spot,191,352,202,365,1
01F3MMWWNTQHV3ZXDRAM5CDBA8_jpeg.rf.69e9c05400ac647f82e1b437090d1816.jpg,416,316,dark spot,189,136,218,155,1
01F3MMWWNTQHV3ZXDRAM5CDBA8_jpeg.rf.69e9c05400ac647f82e1b437090d1816.jpg,416,316,dark spot,169,183,197,207,1
01F3MMWWNTQHV3ZXDRAM5CDBA8_jpeg.rf.69e9c05400ac647f82e1b437090d1816.jpg,416,316,dark spot,280,212,301,230,1
levle2_132_jpg.rf.63030b266e468d2a519f9ba7f44fd6ed.jpg,376,416,dark spot,108,303,119,313,1
01F3MMWWNTQHV3ZXDRAM5CDBA8_jpeg.rf.6cf10e0c9d4261c93f8f28fcd8befc59.jpg,416,314,dark spot,190,82,222,114,1
levle1_440_jpg.rf.6c7a9caa4c13c688ea79ee7321e68ff7.jpg,376,416,dark spot,250,260,270,277,1
levle1_440_jpg.rf.6c7a9caa4c13c688ea79ee7321e68ff7.jpg,376,416,dark spot,283,265,300,281,1
levle1_78_jpg.rf.01f48a13e34c283af3e3328467fb743a.jpg,416,278,dark spot,212,101,241,123,1
levle1_78_jpg.rf.01f48a13e34c283af3e3328467fb743a.jpg,416,278,dark spot,214,121,237,140,1
levle1_78_jpg.rf.01f48a13e34c283af3e3328467fb743a.jpg,416,278,dark spot,196,126,211,143,1
levle1_78_jpg.rf.01f48a13e34c283af3e3328467fb743a.jpg,416,278,dark spot,173,129,192,148,1
levle1_78_jpg.rf.01f48a13e34c283af3e3328467fb743a.jpg,416,278,dark spot,142,158,162,173,1
levle1_78_jpg.rf.01f48a13e34c283af3e3328467fb743a.jpg,416,278,dark spot,212,176,231,191,1
levle1_78_jpg.rf.01f48a13e34c283af3e3328467fb743a.jpg,416,278,dark spot,227,178,241,193,1
levle0_294_jpg.rf.0485b298912502eb24c67c3fed74d23a.jpg,374,416,dark spot,248,206,267,224,1
levle0_294_jpg.rf.0485b298912502eb24c67c3fed74d23a.jpg,374,416,dark spot,170,238,192,259,1
levle0_294_jpg.rf.0485b298912502eb24c67c3fed74d23a.jpg,374,416,dark spot,191,258,213,272,1
levle0_294_jpg.rf.0485b298912502eb24c67c3fed74d23a.jpg,374,416,dark spot,246,266,271,296,1
levle0_294_jpg.rf.0485b298912502eb24c67c3fed74d23a.jpg,374,416,dark spot,246,300,270,330,1
levle0_294_jpg.rf.0485b298912502eb24c67c3fed74d23a.jpg,374,416,dark spot,184,314,224,344,1
levle0_225_jpg.rf.02c264664ac09933f810a1c7aaee8e98.jpg,416,278,dark spot,157,130,163,134,1
levle0_294_jpg.rf.0485b298912502eb24c67c3fed74d23a.jpg,374,416,dark spot,216,348,237,363,1
levle1_519_jpg.rf.04a9e7d0c2c72be3f0af8690ffe9a99a.jpg,376,416,dark spot,294,317,309,329,1
levle1_519_jpg.rf.04a9e7d0c2c72be3f0af8690ffe9a99a.jpg,376,416,dark spot,203,368,218,380,1
levle1_519_jpg.rf.04a9e7d0c2c72be3f0af8690ffe9a99a.jpg,376,416,dark spot,202,382,216,394,1
levle1_519_jpg.rf.04a9e7d0c2c72be3f0af8690ffe9a99a.jpg,376,416,dark spot,191,382,202,395,1
ac1_jpg.rf.04bca01a92b14ff3ac0b9191df2e4df8.jpg,416,278,dark spot,168,75,187,101,1
ac1_jpg.rf.04bca01a92b14ff3ac0b9191df2e4df8.jpg,416,278,dark spot,182,80,201,98,1
ac1_jpg.rf.04bca01a92b14ff3ac0b9191df2e4df8.jpg,416,278,dark spot,211,124,230,139,1
ac1_jpg.rf.04bca01a92b14ff3ac0b9191df2e4df8.jpg,416,278,dark spot,230,122,255,142,1
ac1_jpg.rf.04bca01a92b14ff3ac0b9191df2e4df8.jpg,416,278,dark spot,285,136,299,147,1
ac1_jpg.rf.04bca01a92b14ff3ac0b9191df2e4df8.jpg,416,278,dark spot,173,152,196,169,1
ac1_jpg.rf.04bca01a92b14ff3ac0b9191df2e4df8.jpg,416,278,dark spot,271,153,288,169,1
ac1_jpg.rf.04bca01a92b14ff3ac0b9191df2e4df8.jpg,416,278,dark spot,264,167,284,185,1
ac1_jpg.rf.04bca01a92b14ff3ac0b9191df2e4df8.jpg,416,278,dark spot,200,178,218,194,1
levle1_519_jpg.rf.04a9e7d0c2c72be3f0af8690ffe9a99a.jpg,376,416,dark spot,302,279,315,293,1
levle0_514_jpg.rf.13747bb04faecf6d0797ab3011b51464.jpg,374,416,dark spot,64,256,81,269,1
levle0_225_jpg.rf.02c264664ac09933f810a1c7aaee8e98.jpg,416,278,dark spot,155,129,158,133,1
levle0_476_jpg.rf.028015fa764bc25a5f5dd65ec5823858.jpg,374,416,dark spot,68,269,86,291,1
levle0_207_jpg.rf.6d15b63fe5545511d8047259f6e73ead.jpg,376,416,dark spot,96,266,109,276,1
levle0_207_jpg.rf.6d15b63fe5545511d8047259f6e73ead.jpg,376,416,dark spot,96,283,112,296,1
levle0_207_jpg.rf.6d15b63fe5545511d8047259f6e73ead.jpg,376,416,dark spot,65,287,76,303,1
levle0_207_jpg.rf.6d15b63fe5545511d8047259f6e73ead.jpg,376,416,dark spot,119,294,134,307,1
levle0_207_jpg.rf.6d15b63fe5545511d8047259f6e73ead.jpg,376,416,dark spot,75,307,90,319,1
levle1_112_jpg.rf.6fe5fdcced1cf7287f17ac64c7aafb82.jpg,416,276,dark spot,200,179,218,192,1
levle1_397_jpg.rf.6c9ea6e7063129f291626f3cd23b2294.jpg,376,416,dark spot,320,222,336,246,1
levle1_397_jpg.rf.6c9ea6e7063129f291626f3cd23b2294.jpg,376,416,dark spot,181,231,204,255,1
levle1_397_jpg.rf.6c9ea6e7063129f291626f3cd23b2294.jpg,376,416,dark spot,210,237,232,256,1
levle1_397_jpg.rf.6c9ea6e7063129f291626f3cd23b2294.jpg,376,416,dark spot,157,353,176,369,1
levle1_397_jpg.rf.6c9ea6e7063129f291626f3cd23b2294.jpg,376,416,dark spot,182,353,203,371,1
levle0_265_jpg.rf.6d8d7f9e1fe99ea7ebe2d8004f4c0712.jpg,374,416,dark spot,205,306,220,319,1
levle1_394_jpg.rf.6ba2246b8ccd32bd64b68879ae8e4b52.jpg,376,416,dark spot,16,237,34,258,1
levle0_476_jpg.rf.028015fa764bc25a5f5dd65ec5823858.jpg,374,416,dark spot,86,274,105,288,1
levle1_394_jpg.rf.6ba2246b8ccd32bd64b68879ae8e4b52.jpg,376,416,dark spot,87,249,128,276,1
levle1_394_jpg.rf.6ba2246b8ccd32bd64b68879ae8e4b52.jpg,376,416,dark spot,90,276,117,298,1
levle1_394_jpg.rf.6ba2246b8ccd32bd64b68879ae8e4b52.jpg,376,416,dark spot,32,290,55,311,1
levle1_394_jpg.rf.6ba2246b8ccd32bd64b68879ae8e4b52.jpg,376,416,dark spot,97,300,116,323,1
levle1_394_jpg.rf.6ba2246b8ccd32bd64b68879ae8e4b52.jpg,376,416,dark spot,95,351,112,373,1
Ance-Scars_jpg.rf.6ff70e203f648ee817adffb55d95362b.jpg,270,416,dark spot,39,229,86,268,1
levle1_492_jpg.rf.6fc4c38cb4b37c165dd38cc333373c2e.jpg,374,416,dark spot,78,246,107,282,1
levle1_437_jpg.rf.6f65f00bd2e7b2157bb8b1eba9e97a8a.jpg,376,416,dark spot,58,304,74,320,1
levle0_189_jpg.rf.024b3e9bdcec7ccd02288539ae74d322.jpg,376,416,dark spot,189,113,212,133,1
levle0_189_jpg.rf.024b3e9bdcec7ccd02288539ae74d322.jpg,376,416,dark spot,298,258,323,283,1
levle0_189_jpg.rf.024b3e9bdcec7ccd02288539ae74d322.jpg,376,416,dark spot,254,301,285,322,1
levle0_189_jpg.rf.024b3e9bdcec7ccd02288539ae74d322.jpg,376,416,dark spot,111,24,139,53,1
levle1_603_jpg.rf.00417abd2475770942f2765fb35330a6.jpg,374,416,dark spot,214,373,227,389,1
levle0_476_jpg.rf.028015fa764bc25a5f5dd65ec5823858.jpg,374,416,dark spot,62,222,77,235,1
levle1_394_jpg.rf.6ba2246b8ccd32bd64b68879ae8e4b52.jpg,376,416,dark spot,29,254,44,278,1
levle0_514_jpg.rf.13747bb04faecf6d0797ab3011b51464.jpg,374,416,dark spot,133,258,148,277,1
levle0_514_jpg.rf.13747bb04faecf6d0797ab3011b51464.jpg,374,416,dark spot,100,259,116,283,1
levle0_514_jpg.rf.13747bb04faecf6d0797ab3011b51464.jpg,374,416,dark spot,60,268,83,286,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,56,258,65,270,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,64,282,77,292,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,75,286,83,295,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,58,285,67,297,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,47,287,60,295,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,67,291,80,301,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,110,292,122,302,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,119,293,132,305,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,63,296,74,308,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,46,298,54,306,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,101,296,114,311,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,35,301,46,313,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,144,309,155,319,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,124,317,144,338,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,115,335,125,345,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,85,339,103,356,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,105,346,118,354,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,99,352,115,365,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,95,363,110,381,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,101,376,119,386,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,306,225,317,233,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,263,228,276,241,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,312,230,323,240,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,292,241,306,252,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,212,249,224,262,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,318,253,329,262,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,328,259,337,269,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,67,254,81,269,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,42,241,54,256,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,43,223,58,240,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,41,174,52,187,1
levle1_140_jpg.rf.21e9149b33d0f7e2579e69069b8ad8ae.jpg,376,416,dark spot,121,270,134,280,1
levle1_140_jpg.rf.21e9149b33d0f7e2579e69069b8ad8ae.jpg,376,416,dark spot,101,279,120,295,1
levle1_140_jpg.rf.21e9149b33d0f7e2579e69069b8ad8ae.jpg,376,416,dark spot,130,282,143,294,1
levle1_140_jpg.rf.21e9149b33d0f7e2579e69069b8ad8ae.jpg,376,416,dark spot,137,292,151,305,1
levle1_140_jpg.rf.21e9149b33d0f7e2579e69069b8ad8ae.jpg,376,416,dark spot,93,292,109,305,1
levle1_140_jpg.rf.21e9149b33d0f7e2579e69069b8ad8ae.jpg,376,416,dark spot,118,301,137,316,1
levle1_140_jpg.rf.21e9149b33d0f7e2579e69069b8ad8ae.jpg,376,416,dark spot,91,307,106,317,1
levle1_140_jpg.rf.21e9149b33d0f7e2579e69069b8ad8ae.jpg,376,416,dark spot,109,309,119,321,1
levle1_140_jpg.rf.21e9149b33d0f7e2579e69069b8ad8ae.jpg,376,416,dark spot,136,317,149,330,1
levle1_140_jpg.rf.21e9149b33d0f7e2579e69069b8ad8ae.jpg,376,416,dark spot,111,329,122,339,1
levle1_140_jpg.rf.21e9149b33d0f7e2579e69069b8ad8ae.jpg,376,416,dark spot,117,333,136,355,1
levle0_114_jpg.rf.236dc6f91910547b90b22407eda6fb25.jpg,376,416,dark spot,96,194,107,209,1
levle0_114_jpg.rf.236dc6f91910547b90b22407eda6fb25.jpg,376,416,dark spot,106,206,123,223,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,303,263,314,272,1
levle0_114_jpg.rf.236dc6f91910547b90b22407eda6fb25.jpg,376,416,dark spot,123,228,139,249,1
levle0_114_jpg.rf.236dc6f91910547b90b22407eda6fb25.jpg,376,416,dark spot,104,290,125,306,1
levle0_114_jpg.rf.236dc6f91910547b90b22407eda6fb25.jpg,376,416,dark spot,128,289,149,309,1
levle0_209_jpg.rf.26a8fff7ef69d6214470b2659936bf77.jpg,376,416,dark spot,251,298,258,307,1
levle0_209_jpg.rf.26a8fff7ef69d6214470b2659936bf77.jpg,376,416,dark spot,235,301,244,308,1
levle0_130_jpg.rf.200a9d6b4488fafe1ce2b8f5ded5b850.jpg,376,416,dark spot,113,76,120,85,1
levle1_169_jpg.rf.2744304c8bea5f0c06e0ac7344a1c77c.jpg,374,416,dark spot,252,284,266,304,1
levle1_169_jpg.rf.2744304c8bea5f0c06e0ac7344a1c77c.jpg,374,416,dark spot,189,287,205,305,1
levle1_169_jpg.rf.2744304c8bea5f0c06e0ac7344a1c77c.jpg,374,416,dark spot,230,297,243,316,1
levle1_169_jpg.rf.2744304c8bea5f0c06e0ac7344a1c77c.jpg,374,416,dark spot,177,311,194,331,1
levle1_169_jpg.rf.2744304c8bea5f0c06e0ac7344a1c77c.jpg,374,416,dark spot,217,323,239,343,1
levle1_169_jpg.rf.2744304c8bea5f0c06e0ac7344a1c77c.jpg,374,416,dark spot,192,102,205,123,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,102,141,116,148,1
levle1_464_jpg.rf.21741b39a78d1f7fa609d1ea10ec2731.jpg,374,416,dark spot,46,167,61,182,1
levle0_114_jpg.rf.236dc6f91910547b90b22407eda6fb25.jpg,376,416,dark spot,112,235,125,252,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,281,261,297,280,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,234,268,245,281,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,266,278,280,298,1
levle2_130_jpg.rf.2a6a7399bb96600c8d68f09079b3700c.jpg,376,416,dark spot,217,333,235,352,1
levle2_130_jpg.rf.2a6a7399bb96600c8d68f09079b3700c.jpg,376,416,dark spot,203,346,220,358,1
levle2_130_jpg.rf.2a6a7399bb96600c8d68f09079b3700c.jpg,376,416,dark spot,213,362,228,372,1
levle2_130_jpg.rf.2a6a7399bb96600c8d68f09079b3700c.jpg,376,416,dark spot,211,371,222,384,1
levle2_130_jpg.rf.2a6a7399bb96600c8d68f09079b3700c.jpg,376,416,dark spot,126,72,144,91,1
levle3_54_jpg.rf.29e147be3e7ab277b7dbc89c038f96be.jpg,416,416,dark spot,146,117,163,166,1
levle3_54_jpg.rf.29e147be3e7ab277b7dbc89c038f96be.jpg,416,416,dark spot,57,110,113,187,1
levle3_54_jpg.rf.29e147be3e7ab277b7dbc89c038f96be.jpg,416,416,dark spot,77,229,114,274,1
levle2_85_jpg.rf.2c76b00702d342318a980e24c8fb3c5a.jpg,374,416,dark spot,155,331,174,344,1
levle0_304_jpg.rf.2ed2d9ae203dd5747d58ea398b567bbc.jpg,374,416,dark spot,91,221,106,233,1
levle0_304_jpg.rf.2ed2d9ae203dd5747d58ea398b567bbc.jpg,374,416,dark spot,248,227,262,258,1
levle0_304_jpg.rf.2ed2d9ae203dd5747d58ea398b567bbc.jpg,374,416,dark spot,184,246,202,268,1
levle0_304_jpg.rf.2ed2d9ae203dd5747d58ea398b567bbc.jpg,374,416,dark spot,233,259,247,276,1
levle2_130_jpg.rf.2a6a7399bb96600c8d68f09079b3700c.jpg,376,416,dark spot,195,328,210,341,1
levle0_304_jpg.rf.2ed2d9ae203dd5747d58ea398b567bbc.jpg,374,416,dark spot,176,331,193,343,1
levle0_211_jpg.rf.2db2900f939691384185e2240a882b42.jpg,374,416,dark spot,251,199,270,212,1
levle0_211_jpg.rf.2db2900f939691384185e2240a882b42.jpg,374,416,dark spot,283,271,293,282,1
levle0_211_jpg.rf.2db2900f939691384185e2240a882b42.jpg,374,416,dark spot,226,282,236,292,1
levle0_211_jpg.rf.2db2900f939691384185e2240a882b42.jpg,374,416,dark spot,210,320,223,331,1
levle0_39_jpg.rf.2e110e18e0e7372dc531553f565488ae.jpg,376,416,dark spot,306,168,313,172,1
levle0_39_jpg.rf.2e110e18e0e7372dc531553f565488ae.jpg,376,416,dark spot,308,206,320,214,1
levle1_75_jpg.rf.2f4e63b2cf612de84b95a0a53eedb8f0.jpg,416,276,dark spot,192,101,207,120,1
levle1_75_jpg.rf.2f4e63b2cf612de84b95a0a53eedb8f0.jpg,416,276,dark spot,209,123,221,134,1
levle1_75_jpg.rf.2f4e63b2cf612de84b95a0a53eedb8f0.jpg,416,276,dark spot,199,130,210,142,1
levle1_75_jpg.rf.2f4e63b2cf612de84b95a0a53eedb8f0.jpg,416,276,dark spot,201,142,210,151,1
levle1_75_jpg.rf.2f4e63b2cf612de84b95a0a53eedb8f0.jpg,416,276,dark spot,179,145,190,154,1
levle1_75_jpg.rf.2f4e63b2cf612de84b95a0a53eedb8f0.jpg,416,276,dark spot,128,166,141,177,1
levle1_75_jpg.rf.2f4e63b2cf612de84b95a0a53eedb8f0.jpg,416,276,dark spot,138,173,152,192,1
levle0_304_jpg.rf.2ed2d9ae203dd5747d58ea398b567bbc.jpg,374,416,dark spot,125,364,135,380,1
levle1_637_jpg.rf.23bb0d16cce13c8ba7eb0d5a74577e06.jpg,376,416,dark spot,167,305,218,340,1
levle2_130_jpg.rf.2a6a7399bb96600c8d68f09079b3700c.jpg,376,416,dark spot,281,295,295,313,1
levle2_130_jpg.rf.2a6a7399bb96600c8d68f09079b3700c.jpg,376,416,dark spot,182,283,217,305,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,298,291,317,306,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,213,293,228,306,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,282,297,298,310,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,256,303,267,313,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,290,305,304,318,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,260,320,272,330,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,250,333,263,348,1
levle2_132_jpg.rf.2caccd6f12d563ba493612bad445dd5f.jpg,374,416,dark spot,250,361,262,371,1
levle1_461_jpg.rf.27f26371075bbe60d609e319751376e0.jpg,376,416,dark spot,109,276,137,300,1
levle1_189_jpg.rf.2bb0116f23d2fb6f2321c8d4309134f1.jpg,376,416,dark spot,139,245,155,261,1
